,uname,uid,text,create_time
517,陈WXUN,4277195935268808,//@山崎耶耶子:求求大家帮忙转发一下 我朋友司机和车都还没找到[泪]//@CCZHu_:@平安温州 @温州交警 @温州发布 @凤凰网 @新华网 @搜狐新闻 @腾讯新闻 @温州草根新闻 @头条新闻 @新闻晨报 @南方周末,2018-08-26 09:20:40
518,陈WXUN,4277195876788238,//@霜叶:看后续，人遇害了。滴滴处理的太坑了，推诿不给车牌号以至于影响警方办案,2018-08-26 09:20:25
519,陈WXUN,4277195410834950,//@山崎耶耶子:求求大家帮忙转发一下 我朋友司机和车都还没找到[泪]//@CCZHu_:@平安温州 @温州交警 @温州发布 @凤凰网 @新华网 @搜狐新闻 @腾讯新闻 @温州草根新闻 @头条新闻 @新闻晨报 @南方周末,2018-08-26 09:18:35
520,Haya0210,4277195331360020,愿事情不要不了了之，给女孩一个公道,2018-08-26 09:18:15
521,秋山浅一,4277195293315549,今天起不用滴滴//@吃了考拉好睡觉:滴滴真是特么恶心//@Super_4ong:感谢所有关心这次事件的人，女孩确定遇害，尸体也已经找到，我希望这次事件继续发酵，让滴滴平台的不作为付出相应的代价，希望大家继续扩散🙏🙏 http://t.cn/RkEKaqy,2018-08-26 09:18:08
522,阿拆_andune,4277194953925515,可是没有竞争，让资本寡头谈良心这不是糊弄鬼了么//@可怕的是不知如何改名的P00L://@芝士控-Solarion:太可怕了//@Super_4ong:感谢所有关心这次事件的人，女孩确定遇害，尸体也已经找到，我希望这次事件继续发酵，让滴滴平台的不作为付出相应的代价，希望大家继续扩散🙏🙏 http://t.cn/RkEKaqy,2018-08-26 09:16:46
523,StruggleForReal,4277193846999608,//@奥利奥牛奶芝士:一向引以为豪的修养今天暂且放一边吧[doge]不想忍着了！mmp滚！不接受道歉！@滴滴出行  //@玩亚索没妈妈:@滴滴出行 你 🐎没了你知道吗你天天整改你🐎呢废物东西,2018-08-26 09:12:22
524,潋滟浅语,4277193415019560,当然上述的接受警方监督避险保命功能不知道什么时候能够成真，所以建议所有的人滴滴打车以后，即将上车之前，迅速截图（司机电话，车牌号）或者用手机拍车牌号，所在地点，目的地信息发给最可靠最信得过的人，以便不时之需……,2018-08-26 09:10:39
525,Lewis-Caiiac,4277192638685737,转发,2018-08-26 09:07:34
526,辣条里面要放辣椒mio,4277192458886834,[蜡烛][蜡烛]//@薄荷时醉:[蜡烛]//@佛不跳墙我跳啊:天哪...[蜡烛][蜡烛]//@Super_4ong:感谢所有关心这次事件的人，女孩确定遇害，尸体也已经找到，我希望这次事件继续发酵，让滴滴平台的不作为付出相应的代价，希望大家继续扩散🙏🙏 http://t.cn/RkEKaqy,2018-08-26 09:06:51
527,瞪目呆狗59805,4277192395382573,转发微博,2018-08-26 09:06:36
528,别来看我c,4277192215071427,转发微博,2018-08-26 09:05:53
529,潋滟浅语,4277192177829962,我觉得以后滴滴打车应该多设计一个避险功能，就是乘客上车以后，自动把乘客和司机的信息（电话号码，车牌号，打车位置以及目的地）发给警方，如果没有出事 警方应该予以保密，如果乘客遇到危险，第一时间拨打110，警方接到报警电话，就算来不及听到乘客的个人陈诉，也应该第一时间与司机联系，阻止犯罪,2018-08-26 09:05:44
530,潋滟浅语,4277191195294571,这被害女孩，第一时间遇到危险，为什么不第一时间联系家人呢？朋友，朋友，所谓朋友是最值得信任的人吗？如果是自己的父母接到这危险的信息，应该第一时间报警吧！也可能是父母不经常看手机吧！总之接到危险信息的朋友，滴滴，以及警方都存在或多或少的问题，这件事情上，朋友问题最大，报警时间延误…,2018-08-26 09:01:51
531,忽然把人照亮的光芒_,4277190843702980,转发微博,2018-08-26 09:00:26
532,yee17487,4277190348000883,//@Super_4ong:滴滴不作为，推诿，两小时之间我多次打电话给滴滴，都没有说法和应急的解决方案，只是机器人一样说:“我们请相关人员介入”几十遍，两小时后才回电依然没有给出合理的答复还居然说致电司机司机表示女孩没有上车,2018-08-26 08:58:29
533,LAbronGeorge,4277190201730107,滴滴平台有不可推卸的责任啊，第一时间没有给出司机的信息，并耽误了救援时间，客服还说等出事之后才会公布司机的信息…………@滴滴出行,2018-08-26 08:57:53
534,羊腰子666,4277189841123901,天啊……//@胡萝卜的吉光片羽:天……[伤心]//@Super_4ong:感谢所有关心这次事件的人，女孩确定遇害，尸体也已经找到，我希望这次事件继续发酵，让滴滴平台的不作为付出相应的代价，希望大家继续扩散🙏🙏 http://t.cn/RkEKaqy,2018-08-26 08:56:27
535,小甜饼La,4277189312380448,转发微博,2018-08-26 08:54:21
536,龙域明月池,4277188716631471,滴滴好像好几次这种事件了吧,2018-08-26 08:52:00
537,老朋友___,4277187764923984,转发微博,2018-08-26 08:48:12
538,Arianya,4277186297408527,Repost,2018-08-26 08:42:21
539,春旭的微博,4277186138130261,转发微博,2018-08-26 08:41:44
540,lu糊逼糊逼糊逼lu,4277181767371795,强奸直接判死刑不行嘛，犯罪成本太低了，这男的要是关几年出来了，我是女孩子家属我就是下半辈子搭进去，我也把他捅死[怒],2018-08-26 08:24:22
541,青青_子衿丶,4277181511545478,@孙巧sun //@我的个天儿:请各位，无论男女，坐长途出租顺风车时，先核实来车牌照和软件上牌照是否一致，牌照拍下发图给亲友，手机里存上12110短信报警号码，不方便打电话的时候向12110短信报警一样有用，短信报警要发清楚时间地点，具体大家自行了解一下，希望我们每个人都用不到。,2018-08-26 08:23:21
542,I-Ask,4277180421075400,唉，的确没及时报警//@穿袜子的秋裤:真的很后悔三点多发生异样还没有来得及去报警[泪]还一直还怀着她只是开飞行模式充电，就这样错过了最佳时机！为什么没能在她发那句有点怕怕的时候做出反应！，她一个瘦瘦小小的女生，我没有勇气去想她回面料什么样的事，只求她能平🙏🙏🙏🙏,2018-08-26 08:19:01
543,万人呐喊精彩瑞,4277180375008263,滴滴？,2018-08-26 08:18:50
544,忙碌的SUPER,4277179916917471,🙏🙏🙏滴滴能不能有点作为,2018-08-26 08:17:02
545,爱生活爱自己呀呀呀,4277178830506365,转发微博,2018-08-26 08:12:42
546,从行为啊,4277177224761552,[拜拜]我还是老老实实坐公交吧,2018-08-26 08:06:19
547,江洋dei,4277176520236699,转发微博,2018-08-26 08:03:30
548,寓言Yan,4277176284931884,[泪]//@胡萝卜的吉光片羽:天……[伤心]//@Super_4ong:感谢所有关心这次事件的人，女孩确定遇害，尸体也已经找到，我希望这次事件继续发酵，让滴滴平台的不作为付出相应的代价，希望大家继续扩散🙏🙏 http://t.cn/RkEKaqy,2018-08-26 08:02:34
549,江洋dei,4277176247809252,//@理科男Tad:没用，我碰到过软件上提供的车牌是A，实际联系我的车牌是B的情况，我问司机，司机借口说那辆车坏了在修。你找谁说理去，上车拍照，发朋友群相对安全。我上车喜欢和司机聊聊他的家乡，家庭情况，以后有什么想法，转移司机的注意力。,2018-08-26 08:02:25
550,蜘蛛巢万代草,4277174569722787,转发微博,2018-08-26 07:55:46
551,吾本羸弱,4277173672205906,//@一锅玄哥://@黏了棵葱_KKia://@溪初阳关:[打脸]我真的不想看见女孩子别打滴滴了这种话，人给狗让路？//@长三哥是大好人:……//@停云云神智不清://@白泽_MEOWMERS:小姑娘穿着长裤，白天打车，得知危险紧急处理了，还是死了。你告诉我什么他妈的叫安全啊。干脆地铁全做成女性专属，男的都去打,2018-08-26 07:52:12
552,共年月与朝暮,4277173613437599,转发微博,2018-08-26 07:51:58
553,一个星期76273,4277173374668519,转发微博,2018-08-26 07:51:01
554,快乐人生_200005,4277171449077411,//@互联网的那点事:额 当天凌晨的求救微博[悲伤],2018-08-26 07:43:22
555,双子座的我是女生1981,4277170836092412,//@白泽_MEOWMERS:小姑娘穿着长裤，白天打车，得知危险紧急处理了，还是死了。你告诉我什么他妈的叫安全啊。干脆地铁全做成女性专属，男的都去打车得了？,2018-08-26 07:40:57
556,双子座的我是女生1981,4277170576798887,转发微博,2018-08-26 07:39:54
557,面向春暖花开的地方,4277169267589052,一直很反感滴滴垄断，期待其他网约车的崛起//@胡斐-戊午://@郝万智:小心明天柳总找一百个企业家声援滴滴//@胡斐-戊午://@阿舟阿船:中国网约车已经被垄断了。滴滴总裁柳青，柳传志的女儿，uber中国区一把手柳甄，柳传志的侄女，柳传志自己控股神州专车，期待他们作为？,2018-08-26 07:34:43
558,柳叶青9818,4277167338988685,//@胡斐-戊午://@郝万智:小心明天柳总找一百个企业家声援滴滴//@胡斐-戊午://@阿舟阿船:中国网约车已经被垄断了。滴滴总裁柳青，柳传志的女儿，uber中国区一把手柳甄，柳传志的侄女，柳传志自己控股神州专车，期待他们作为？,2018-08-26 07:27:02
559,焱皛儿,4277166919569326,转发微博,2018-08-26 07:25:22
560,_o淮淮o_,4277166445592481,转发微博,2018-08-26 07:23:29
561,璇玑X魁,4277162494004270,//@患者阿离://@Super_4ong:感谢所有关心这次事件的人，女孩确定遇害，尸体也已经找到，我希望这次事件继续发酵，让滴滴平台的不作为付出相应的代价，希望大家继续扩散🙏🙏,2018-08-26 07:07:47
562,Nagato__Yuki,4277160262685478,转发微博,2018-08-26 06:58:55
563,面包年糕,4277159943999963,转发,2018-08-26 06:57:38
564,十年一刻离人悲,4277158697791585,//@溪初阳关:[打脸]我真的不想看见女孩子别打滴滴了这种话，人给狗让路？//@长三哥是大好人:……//@停云云神智不清://@连清_://@磕药姬://@白泽_MEOWMERS:小姑娘穿着长裤，白天打车，得知危险紧急处理了，还是死了。你告诉我什么他妈的叫安全啊。干脆地铁全做成女性专属，男的都去打车得了？,2018-08-26 06:52:42
565,数学超级棒的lylyf,4277158551567295,//@吴衣烦:找到了，人没了！//@CCZHu_:@平安温州 @温州交警 @温州发布 @凤凰网 @新华网 @搜狐新闻 @腾讯新闻 @温州草根新闻 @头条新闻 @新闻晨报 @,2018-08-26 06:52:06
566,数学超级棒的lylyf,4277158304587294,//@林莱莱呀:请继续扩散继续发酵一定要还我朋友一个公道,2018-08-26 06:51:08
567,成成要赶上易先生,4277155665404292,每次大家一个人坐车都要长点心，滴滴公司可能尽全力认证了，也核查各种资料了，但是总有些司机是一念之间的恶[泪]🙏🙏🙏保护好自己啊女孩纸//@芋圆不加糖:太可怕了。今年初参加完同学婚礼10点多打滴滴从温州市里回老家（山里），幸好我没事[泪]想想这个『救命，抢救』我都后怕🙏,2018-08-26 06:40:40
568,阳笛尽,4277155066749598,//@患者阿离://@Super_4ong:感谢所有关心这次事件的人，女孩确定遇害，尸体也已经找到，我希望这次事件继续发酵，让滴滴平台的不作为付出相应的代价，希望大家继续扩散🙏🙏,2018-08-26 06:38:16
569,秦枳-,4277152189049421,//@山崎耶耶子:求求大家帮忙转发一下 我朋友司机和车都还没找到[泪]//@CCZHu_:@平安温州 @温州交警 @温州发布 @凤凰网 @新华网 @搜狐新闻 @腾讯新闻 @温州草根新闻 @头条新闻 @新闻晨报 @南方周末,2018-08-26 06:26:49
570,stlxmsl,4277146333579019,转发微博,2018-08-26 06:03:33
571,三鲜排骨萝卜粥,4277144702019494,看被害女孩微博曾说 做女生真幸福 现实让她太失望了 王者荣耀都还有信誉积分呢  还有黑名单呢 还会不停更新修复Bug呢 滴滴呢……出事就复制粘贴一段道歉文 还赔偿三倍 遭投诉的司机还是照样拉客 投诉起到鬼用了,2018-08-26 05:57:05
572,开开开开开开粉,4277124560997888,//@穿袜子的秋裤://@铁柱基爸://@钱门://@钱门:失踪的是我妹妹的大学室友！请大家转发一下！@平安温州 @温州交警 @温州发布 @凤凰网 @新华网 @搜狐新闻 @腾讯新闻 @温州草根新闻 @头条新闻 @新闻晨报 @南方周末,2018-08-26 04:37:02
573,闵浩噼里啪啦,4277122333917987,repost,2018-08-26 04:28:12
574,3分钟热度的老阿姨,4277119284218385,转发微博,2018-08-26 04:16:05
575,小南鸽-,4277109633666268,//@山崎耶耶子:求求大家帮忙转发一下 我朋友司机和车都还没找到[泪]//@CCZHu_:@平安温州 @温州交警 @温州发布 @凤凰网 @新华网 @搜狐新闻 @腾讯新闻 @温州草根新闻 @头条新闻 @新闻晨报 @南方周末,2018-08-26 03:37:44
576,吉总的芬达供应商,4277108404275904,心都碎了,2018-08-26 03:32:51
577,佳又巴,4277107335403638,//@胡斐-戊午://@郝万智:小心明天柳总找一百个企业家声援滴滴//@胡斐-戊午://@阿舟阿船:中国网约车已经被垄断了。滴滴总裁柳青，柳传志的女儿，uber中国区一把手柳甄，柳传志的侄女，柳传志自己控股神州专车，期待他们作为？,2018-08-26 03:28:35
578,来杯奶绿少糖加珍珠,4277106873326114,真的好难受啊//@夏目家的小诗哥:...//@胡萝卜的吉光片羽:天……[伤心]//@Super_4ong:感谢所有关心这次事件的人，女孩确定遇害，尸体也已经找到，我希望这次事件继续发酵，让滴滴平台的不作为付出相应的代价，希望大家继续扩散🙏🙏 http://t.cn/RkEKaqy,2018-08-26 03:26:46
579,不良老猫,4277105464041749,//@牙医钟声:…//@穿袜子的秋裤://@铁柱基爸://@钱门://@钱门:失踪的是我妹妹的大学室友！请大家转发一下！@平安温州 @温州交警 @温州发布 @凤凰网 @新华网 @搜狐新闻 @腾讯新闻 @温州草根新闻 @头条新闻 @新闻晨报 @南方周末,2018-08-26 03:21:09
580,陈糯米的铲屎官,4277104511835318,//@跑题跑题:转发微博,2018-08-26 03:17:23
581,纳兰性满,4277104403413713,转发微博,2018-08-26 03:16:57
582,未来的__,4277104323887192,转发微博,2018-08-26 03:16:38
583,你看起来真甜_,4277103916705541,死刑谢谢//@安迪紧张時会喝水:卧槽.....死刑[作揖]//@酷囊:艹 必须死刑//@青山与花蕊:我操nima//@暴躁菀:操//@Super_4ong:感谢所有关心这次事件的人，女孩确定遇害，尸体也已经找到，我希望这次事件继续发酵，让滴滴平台的不作为付出相应的代价，希望大家继续扩散🙏🙏 http://t.cn/RkEKaqy,2018-08-26 03:15:00
584,金头鹅哈鲁鲁,4277103434442164,//@吉某_某光://@道下一三_摊位号见置顶://@查查查儿:下午一点……//@长三哥是大好人:……//@停云云神智不清://@连清_://@磕药姬://@白泽_MEOWMERS:小姑娘穿着长裤，白天打车，得知危险紧急处理了，还是死了。你告诉我什么他妈的叫安全啊。干脆地铁全做成女性专属，男的都去打车得了？,2018-08-26 03:13:06
585,安迪紧张時会喝水,4277102558023656,卧槽.....死刑[作揖]//@酷囊:艹 必须死刑//@青山与花蕊:我操nima//@暴躁菀:操//@Super_4ong:感谢所有关心这次事件的人，女孩确定遇害，尸体也已经找到，我希望这次事件继续发酵，让滴滴平台的不作为付出相应的代价，希望大家继续扩散🙏🙏 http://t.cn/RkEKaqy,2018-08-26 03:09:37
586,鏟毛毛毛,4277101492520779,"//@糕欢喜_://@秦祎墨:………//@昵称是马甲家的大学生:……//@吐槽鬼:@滴滴出行 出来讲清楚啊.你们他妈从上次到现在到底做了什么整改？ //@七福团子:当事人是我表姐,这个司机不是第一次作案,之前也有妹子差点遇到危险,但申报给滴滴根本没有处理！拖延到现在又出问题！牌照是川A31J0Z，司机如图 http:/",2018-08-26 03:05:23
